Area,District,Shop,Location,Part Code,Description,Brand,Product Family,Quantity,Selling Price,Inventory Value,Stock Status,MRP,MOP,Current Discount %,Comments / Discount Guideline,Remark,Commented By,Comment Date,Comment Time,Last Updated
SOUTH REGION COLOMBO  AREA SOUTH,KALUTARA   DISTRICT,SHOMES-KALUTARA,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION COLOMBO METRO  AREA,MAHARAGAMA DISTRICT,HOMAGAMA,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION COLOMBO METRO  AREA,KADUWELA  DISTRICT,BATTARAMULLA,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION COLOMBO METRO  AREA,BAMBALAPITIYA  DISTRICT,THIMBIRIGASYAYA,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION SABARAGAMUWA   AREA,KEGALLE  DISTRICT,KEGALLE,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION SOUTH  AREA,MATARA  DISTRICT,MATARA-B,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION UVA  AREA,BADULLA  DISTRICT,SHOMES-BADULLA,NORMAL,TF-SI-EXSP1231,TEFAL STEAM IRONS EXPRESS STEAM PLUS,TEFAL,IRONS,3,23199,69597,A,23199,22039,5.0%,,,,,,
SOUTH REGION SABARAGAMUWA   AREA,RATHNAPURA  DISTRICT,SHOMES-RATHNAPURA,NORMAL,ENG-UE20012,ENERGIZER POWER BANK - 20000mAh,ENERGIZER,PHONE ACCESSORIES,6,11599,69594,A,11599,0,0.0%,,,,,,
SOUTH REGION UVA  AREA,BADULLA  DISTRICT,BADULLA,NORMAL,ENG-UE20012,ENERGIZER POWER BANK - 20000mAh,ENERGIZER,PHONE ACCESSORIES,6,11599,69594,A,11599,0,0.0%,,,,,,
MEGA COLOMBO METRO  ZONE,MEGA COLOMBO METRO ZONE- DISTRICT,MEGA-MILAGIRIYA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA COLOMBO METRO  ZONE,MEGA COLOMBO METRO ZONE- DISTRICT,MEGA -THURSTAN ROAD,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA COLOMBO METRO  ZONE,MEGA COLOMBO METRO ZONE- DISTRICT,MEGA -COLPETTY,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -MALABE,DISPLAY,WF-DANISH-1S-GR-S,DANISH 1-SEATER SOFA - GREY,PREMIUM FURNITURE,FURNITURE-SOFA - FACTORY,1,69499,69499,O,69499,0,0.0%,50% offered for L and O locations Based on the condition go further with 10% portions,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -MALABE,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-WATTALA,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KIRIBATHGODA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KIRIBATHGODA,DISPLAY,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KIRIBATHGODA,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-GAMPAHA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KANDY,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA-KANDY,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -JA-ELA,NORMAL-NS,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA - PELIYAGODA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -KADUWELA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,MEGA -KADUWELA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA NORTH ZONE,MEGA NORTH ZONE- DISTRICT,SHOMES-KOTTE,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA-MATARA,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA - NUGEGODA B,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,SHOMES-RATHMALANA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,SHOMES-RATHMALANA,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -BORALASGAMUWA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -KOTTAWA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -THALAWATHUGODA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -THALAWATHUGODA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA-MAHARAGAMA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA-RAJAGIRIYA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA-NUGEGODA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
MEGA SOUTH ZONE,MEGA SOUTH ZONE- DISTRICT,MEGA -KATUBEDDA,DISPLAY,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION CENTRAL,SERVICE -KANDY DISTRICT,SERVICE-KANDY,SANASUMAEXCH,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,PILIMATHALAWA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,PERADENIYA,SA1,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,GINIGATHHENA,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NAWALAPITIYA,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NAWALAPITIYA,REVERTS,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,MAWANELLA,DISPLAY,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",Pending Exchange,Rashmi,2026-08-13,23:05:44,2026-08-13T17:35:44.422Z
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,MAWANELLA - B,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,35%,Rashmi,2026-08-13,22:47:59,2026-08-13T17:17:59.111Z
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,MAWANELLA - B,DAMAGED,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,KANDY - B,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",40%,Rashmi,2026-08-19,18:10:28,2026-08-19T12:40:28.647Z
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,POOJAPITIYA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,KUNDASALE,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,DIGANA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,KATUGASTOTA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,UDUDUMBARA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,GAMPOLA,GROUP,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,KANDY,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,35%,Rashmi,2026-08-19,13:47:38,2026-08-19T08:17:38.371Z
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,KANDY,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,DIGANA DISTRICT,BUDGET SHOP-K-GTOTA,CLEARANCE,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,Unsellable,Rashmi,2026-08-17,18:00:17,2026-08-17T12:30:17.628Z
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA A,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA A,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,WALAPANE,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION CENTRAL  AREA,GAMPOLA  DISTRICT,NUWARAELIYA-B,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION CENTRAL  AREA,KANDY  DISTRICT,HEMMATHAGAMA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,40%,Rashmi,2026-08-19,12:27:50,2026-08-19T06:57:50.096Z
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,SHOMES-KADAWATHA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,WELIVERIYA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,WELIVERIYA,PRODUCTRELEASE,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,KADAWATHA B,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,KADAWATHA B,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,DANKOTUWA,DISPLAY,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,NEGOMBO,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,WATTALA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,WATTALA,DISPLAY,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,RAGAMA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,KANDANA,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,PELIYAGODA,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,GAMPAHA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,KIRIBATHGODA B,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,MINUWANGODA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,JA-ELA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,40%,Chanthuli Ramawickrama,2026-08-20,10:58:34,2026-08-20T05:28:34.521Z
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,MAWARAMANDIYA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,GANEMULLA,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,WARAKAPOLA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,PANNALA,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,PANNALA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,KADAWATHA  DISTRICT,PUGODA,PRODUCTRELEASE,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,MARADAGAHAMULLA,NORMAL,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,MARADAGAHAMULLA,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,KIRINDIWELA,PRODUCTRELEASE,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,JA ELA - B,REVERTS,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,40%,Chanthuli Ramawickrama,2026-08-20,09:53:43,2026-08-20T04:23:43.048Z
NORTH REGION COLOMBO  AREA NORTH,NEGOMBO DISTRICT,SEEDUWA,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,PELIYAGODA  DISTRICT,KELANIYA  -LITE,REVERTS,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,NITTAMBUWA,DISPLAY,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,MIRIGAMA,REVERTS,PN-TH-32M401N,"PANASONIC 32"" HD TELEVISION (TH-32M401N)",PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,45174,35.0%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,WARAKAPOLA - B,DISPLAY,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,43437,37.5%,Up to 40%,,,,,
NORTH REGION COLOMBO  AREA NORTH,NITTAMBUWA   DISTRICT,WARAKAPOLA - B,NORMAL,PN-TH-32P401N,PANASONIC 32â€ HD TV WITH ACCUVIEW DISPLAY (TH-32P401N),PANASONIC,TELEVISIONS - LED,1,69499,69499,A,69499,41699,40.0%,"Maximum discount systemized, if the product is damaged give additional 10%",,,,,
